,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
12940,6obcfaN1hYGCy1dUuXMpao,張偉文;May Ho,靚聲王張偉文唱好101-6CD世紀珍藏集,帝女花之香夭(Live),20,333440,FALSE,0.194,0.381,2,-6.463,0,0.034,0.487,0,0.329,0.44,75.195,4,cantopop
12941,47MN8iVKji2TUL2DOnXpgJ,Joyce Cheng,JOYCE,女神,49,256000,FALSE,0.634,0.426,5,-5.653,1,0.0345,0.839,0,0.0912,0.282,81.935,4,cantopop
12942,4bCmYEH3GkVwA2obKnj1xZ,Janice Vidal,Serving You,就算世界無童話,46,262200,FALSE,0.61,0.422,0,-6.764,1,0.0262,0.52,0,0.0944,0.306,132.966,4,cantopop
12943,3L2itiCbvcPTTVZ3okEy28,Louis Koo,男朋友,天真,19,229080,FALSE,0.484,0.587,1,-6.941,0,0.0309,0.722,0,0.229,0.45,203.988,4,cantopop
12944,4ElOmdAX3zA76QoQUeWMUl,Jason Chan,First Experience,車匙,19,204240,FALSE,0.5,0.714,11,-5.064,1,0.0279,0.171,1.17E-06,0.162,0.304,136.073,4,cantopop
12945,2eNd8D9choZQCvR09uFklW,Shawn Yue,電影歌曲101,司機,18,226280,FALSE,0.546,0.474,0,-8.914,1,0.0292,0.343,0,0.102,0.28,139.031,4,cantopop
12946,2WG7cfSsHxO8NL0Q90d8vB,Aaron Kwok,我是不是該安靜的走開,I WANNA HOLD YOU FOREVER,19,206733,FALSE,0.545,0.353,11,-11.621,1,0.0244,0.355,0,0.123,0.295,79.334,4,cantopop
12947,6tgPTPG1RUBxXKiZ3DZEZl,Don Li,Rainy Lover,緋聞男女,18,207921,FALSE,0.613,0.526,0,-6.182,1,0.0279,0.274,0,0.223,0.426,128.11,4,cantopop
12948,5BIqBaZVSqaKa0inkQCvBg,Sally Yeh,鑑聽寶典 Collection,情人知己,19,272000,FALSE,0.443,0.462,8,-5.205,1,0.0329,0.662,0,0.111,0.239,120.999,4,cantopop
12949,5V0R9glmXZwExgsunBJYA9,Kayee Tam,Can You Hear,怎麼你不找我,18,226600,FALSE,0.668,0.625,5,-4.862,1,0.0415,0.683,0,0.116,0.327,133.856,4,cantopop
12950,1pgF9ARRXIBJlhzQ0XqYdK,Karen Mok,含情莫莫.莫文蔚全精選集,盛夏的果實,41,250795,FALSE,0.631,0.304,9,-11.571,0,0.03,0.847,5.43E-06,0.279,0.328,165.996,4,cantopop
12951,7qYmYGsbl6GSwtvtCESGRe,Hacken Lee,李克勤精選到無朋友,月半小夜曲,42,291600,FALSE,0.515,0.427,7,-9.732,0,0.0277,0.777,6.09E-05,0.185,0.25,80.205,4,cantopop
12952,2f12gozNgFLVluFB3CJQU7,my little airport,香港是個大商場,直到人類滅亡,26,79896,FALSE,0.506,0.402,5,-13.586,1,0.124,0.971,0.244,0.795,0.623,123.403,5,cantopop
12953,777VRhgQZ1L2c0RJnLlNI9,Leslie Cheung,紅,怪你過份美麗,41,297466,FALSE,0.607,0.301,4,-13.974,1,0.0313,0.79,9.92E-05,0.14,0.401,125.927,4,cantopop
12954,0ub1bABgM7pZkqermYUrNp,吳林峰,巴士光年,巴士光年,45,230437,FALSE,0.52,0.537,6,-8.317,1,0.203,0.783,0,0.0993,0.46,141.748,4,cantopop
12955,0AJi3XCcEEboePVz60fbki,Eason Chan,幸福 (華星40系列),幸福摩天輪,45,257920,FALSE,0.656,0.342,0,-8.319,1,0.0279,0.252,0,0.0721,0.368,91.996,4,cantopop
12956,27NRZUFwO8J17mAgjtJDrB,Raymond Lam,"愛不疚 (劇集 ""溏心風暴之家好月圓"" 片尾曲)","愛不疚 - (劇集 ""溏心風暴之家好月圓"" 片尾曲)",45,231920,FALSE,0.569,0.526,6,-9.621,0,0.0375,0.563,0,0.156,0.348,140.029,5,cantopop
12957,5xzZkUxAfcLnjN0UgxjrHb,Beyond,Beyond 24K Mastersonic Compilation,早班火車,42,351506,FALSE,0.217,0.539,2,-12.261,1,0.0402,0.0903,3.69E-05,0.0658,0.312,89.129,4,cantopop
12958,7iQdInUqIpVdatCooLZC3A,Yoyo Sham,風的形狀,風的形狀,48,206722,FALSE,0.313,0.28,0,-14.236,1,0.0362,0.948,0.00595,0.0605,0.254,153.02,3,cantopop
12959,0vgMpRUYhG2eNxmtPs0KN0,劉珺兒;Jia Liang Luo,劉珺兒vs羅嘉良,笑容入我眼,20,193000,FALSE,0.506,0.752,5,-6.006,0,0.0393,0.656,0,0.719,0.399,86.659,4,cantopop
12960,2eLFge0GG6xF83VUXcRbbz,my little airport,適婚的年齡,月映之審判者,26,201560,FALSE,0.353,0.579,7,-10.482,1,0.039,0.0704,0.36,0.112,0.713,160.467,5,cantopop
12961,4rhsDi7lvJ7hfYkKRnfbbM,Eason Chan,H3M,今天只做一件事,41,229880,FALSE,0.46,0.372,8,-8.851,1,0.0456,0.834,0,0.135,0.595,203.94,4,cantopop
12962,1rHiqKONu3tM7TbcGxZSrY,C AllStar,人類世,共同望銀河那時,37,272500,FALSE,0.676,0.552,11,-7.934,1,0.0492,0.425,0,0.0786,0.782,139.97,4,cantopop
12963,6vLeClPziJQ3Z0wifEzMYe,Jay Fung,山旮旯,山旮旯,45,267343,FALSE,0.554,0.486,3,-7.034,1,0.0319,0.794,0,0.118,0.231,140.005,4,cantopop
12964,6YEmnQ19ucz9KCUPj5gH23,my little airport,"我們在炎熱與抑鬱的夏天,無法停止抽煙",Indie悲歌,28,117512,FALSE,0.424,0.873,0,-6.889,1,0.0537,0.163,1.37E-06,0.128,0.445,111.955,4,cantopop
12965,0b4sTnmz7wzodbY8fMkTry,my little airport,在動物園散步才是正經事,"Coka, I'm Fine",29,110329,FALSE,0.537,0.388,10,-12.162,1,0.0306,0.0544,0.000283,0.101,0.178,110.499,4,cantopop
12966,1JMOA0BL1PvJxQ1wU7AGto,葉玉卿,擋不住的風情,卿卿我我,18,240600,FALSE,0.722,0.548,2,-9.077,0,0.0291,0.582,0,0.214,0.417,106.961,4,cantopop
12967,4WTYVLWBWTDfAgb4S4AXLh,Dear Jane,脫骹的華爾茲,脫骹的華爾茲,39,287039,FALSE,0.282,0.879,0,-4.13,1,0.0538,0.00238,0,0.216,0.533,110.194,3,cantopop
12968,23EYW4MtiZGdx8be8z7UqE,柳影虹,柳影虹全新精選,願死也為情,20,215693,FALSE,0.431,0.442,1,-6.285,1,0.0272,0.9,0,0.114,0.299,79.932,4,cantopop
12969,1t9e7vUucNf2bR2txQPxRf,劉雅麗,麗的亞視半世紀精彩演唱會 Live,我和春天有個約會,19,243546,FALSE,0.335,0.269,10,-14.188,1,0.0503,0.566,4.87E-06,0.262,0.135,72.589,4,cantopop
12970,6OHH5rNTeg5a7wJadBKpv8,沈雁,沈雁之歌,蘭花草,20,123506,FALSE,0.556,0.345,10,-11.066,0,0.0271,0.701,0.00326,0.0822,0.518,104.087,4,cantopop
12971,4lzrWjF6IgJr659sQteyyM,Faye Wong,ECO PACK-王菲-浮躁,浮躁,37,183093,FALSE,0.543,0.48,4,-12.56,1,0.0289,0.0825,0.105,0.302,0.38,142.06,4,cantopop
12972,5ezpe0WxjrTXSp82nJDnsM,Leslie Cheung,Hot Summer,沉默是金,44,249666,FALSE,0.59,0.402,0,-13.033,1,0.0241,0.514,0.00176,0.332,0.243,82.844,4,cantopop
12973,07VFhQepf26fYJvy32mjeg,蔣志光;王利名,相逢.走,要走的始終都要走,19,263000,FALSE,0.646,0.446,10,-12.604,1,0.0295,0.726,0,0.387,0.354,127.552,4,cantopop
12974,5R16U4wMceY3ZrrqRV1DiZ,Roman Tam,我的挑選,好歌獻給你,18,304786,FALSE,0.382,0.437,6,-10.726,1,0.0261,0.169,1.09E-06,0.113,0.461,168.498,4,cantopop
12975,69F22c6LisD034xJrPn8Kb,沈雁,沈雁之歌,蓮花好,19,189866,FALSE,0.614,0.371,10,-12.176,1,0.0438,0.265,0,0.421,0.589,119.85,4,cantopop
12976,3jwx9ayJw2lHEKRGCBbQwR,Hacken Lee;Shirley Kwan,只想您會意,依然相愛,18,233333,FALSE,0.447,0.375,3,-13.111,0,0.0272,0.717,0.00461,0.102,0.229,180.151,3,cantopop
12977,5VIxFiO4uCfA6BZFObyz7W,Faye Wong,Eyes On Me,Eyes On Me,46,344026,FALSE,0.305,0.517,0,-6.474,1,0.0354,0.106,0,0.0614,0.201,179.638,4,cantopop
12978,24L9JvI4WHMIG5RfjWkkqF,AGA;Gin Lee,Ginadoll Concert Live,獨一無二,44,319720,FALSE,0.439,0.446,7,-8.113,1,0.0319,0.681,0,0.209,0.3,142.837,4,cantopop
12979,1PKBW5ZFi8acWzQu4Fcw1g,Chilam;Myolie Wu,Loveholic,一刀了斷,18,240000,FALSE,0.535,0.507,7,-6.544,1,0.0321,0.649,0,0.265,0.279,136.031,4,cantopop
12980,7H10smyqYA7G23KkZwfipP,Alan Tam,首麟影視歌,痴心的廢墟 - 電視劇「黃金十年」主題曲,18,259000,FALSE,0.579,0.376,7,-11.764,0,0.0269,0.624,3.42E-05,0.146,0.143,75.616,4,cantopop
12981,4UfEoZhydEepAaggFcRf3e,Charmaine Fong,LOST n FOUND,假使世界原來不像你預期,42,271800,FALSE,0.517,0.427,10,-8.322,1,0.0307,0.682,0,0.163,0.34,139.925,4,cantopop
12982,4sAEItW5ZbK1F65mwXbXzL,Edmond Leung,Effort & Love,艦隊,18,218314,FALSE,0.494,0.536,11,-6.408,1,0.0457,0.704,0,0.354,0.369,176.818,3,cantopop
12983,1ZDsdv7QHsSltM24N7xNsj,Faye Wong,王菲97,悶,40,252333,FALSE,0.661,0.675,11,-9.212,0,0.0297,0.0944,0.387,0.256,0.554,124.341,4,cantopop
12984,143hQbPcr6XreLz8uLiLBu,Hacken Lee,極品天碟李克勤,月半小夜曲,18,293213,FALSE,0.554,0.379,7,-12.365,0,0.0296,0.21,0,0.213,0.33,80.18,4,cantopop
12985,4UexnZzNVLYhAqUPGq1OGR,Aaron Kwok,純真傳說,純真傳說,18,248133,FALSE,0.699,0.855,11,-4.672,0,0.0615,0.0192,5.43E-06,0.281,0.605,105.981,4,cantopop
12986,2AEnt9lLKW8BU2OPSvTCyg,Andy Hui,甲乙丙丁,上弦月,18,225266,FALSE,0.68,0.312,5,-10.804,1,0.0294,0.816,0,0.082,0.298,111.219,4,cantopop
12987,24AuGLZl2PN4spCRGcJZDT,Ekin Cheng;Jordan Chan;謝天華;錢嘉樂;林曉峰,黃金兄弟 (電影原聲),"一起衝一起闖 (電影""黃金兄弟""主題曲)",18,191893,FALSE,0.68,0.666,4,-9.454,0,0.0325,0.269,0,0.0866,0.959,155.995,4,cantopop
12988,3jS1am6XyX6xb7e1BgWNTw,Alan Tam,譚詠麟精選,相識非偶然,18,216893,FALSE,0.569,0.264,10,-13.198,1,0.0312,0.776,0,0.165,0.31,112.866,4,cantopop
12989,1jJyoWpBdYbstYTJjr2GQb,翁倩玉,金曲當年情 : 世紀國語經典精選第一集,海鷗,21,156506,FALSE,0.222,0.164,0,-13.737,0,0.0305,0.56,0.000288,0.119,0.128,92.493,3,cantopop
12990,5vlwWFEENteAf9smZEkw8k,Andy Hui,Heart,心血,18,283946,FALSE,0.501,0.418,0,-11.53,1,0.0282,0.616,0,0.0959,0.232,144.605,4,cantopop
12991,3A0lQ12266eejtQNlobPpD,HANA,不能放手,你喜歡說謊 - 電視劇《黃金有罪》片尾曲,18,294053,FALSE,0.592,0.37,2,-9.794,1,0.0334,0.728,0,0.113,0.362,143.982,4,cantopop
12992,4XbYl59Lvx2Ce9pipGYbN7,陳美玲,All For Love,"Can You Read My Mind (Love Theme From ""Superman"")",19,234226,FALSE,0.373,0.277,5,-12.782,1,0.0282,0.655,8.29E-06,0.0599,0.228,75.738,4,cantopop
12993,6AuSL7NGgAxlgCWnl7wjME,Alan Tam,首麟影視歌,誰可改變 - 電視劇《天師執位》主題曲,18,233666,FALSE,0.307,0.314,5,-13.354,1,0.0289,0.722,0.00037,0.354,0.153,161.502,4,cantopop
12994,6zIakg39kRroF7xqgZNgx7,Vivian Chow,眼淚的堅強 (ViuTV原創劇《熟女強人》主題曲),眼淚的堅強 (ViuTV原創劇《熟女強人》主題曲),18,229641,FALSE,0.405,0.459,8,-9.123,1,0.0734,0.74,5.02E-05,0.257,0.371,72.98,3,cantopop
12995,0YMZtcSHpV9gsAZz89wDb3,Joey Yung,新城數碼巨星靚聲音樂會,連續劇,19,256773,FALSE,0.37,0.466,1,-9.927,0,0.0437,0.691,0,0.229,0.198,148.149,4,cantopop
12996,6nfEYJH79mSjxsaesFBY64,Terence Lam,MAJOR IN MINOR,聽風 in D major,45,196912,FALSE,0.305,0.129,2,-16.701,1,0.0319,0.916,0.000452,0.0858,0.394,160.66,4,cantopop
12997,2Zc0tMUO1H2uO4KEx48VkP,Sammi Cheng,True Legend 101,捨不得你,18,267120,FALSE,0.408,0.559,0,-6.007,0,0.0376,0.513,0,0.32,0.249,146.33,4,cantopop
12998,7EIAJ0rBso2akQn2z4TgZx,Leslie Cheung,哥哥的歌,"默默向上游 - 電影""鼓手""主題曲",18,203800,FALSE,0.574,0.234,9,-14.306,1,0.0266,0.618,5.04E-05,0.292,0.229,79.461,4,cantopop
12999,62PlUgbDSHNC5L9srUX9bU,Christopher Wong,黃凱芹給您留念30首,伴侶,18,272826,FALSE,0.497,0.359,7,-14.729,0,0.0366,0.755,0.00264,0.0876,0.266,140.29,4,cantopop
13000,4IlqQhaxrGPxmg35YcXXuS,Aaron Smith;Luvli;Krono,Ibiza 2019,Dancin - Krono Remix,76,256000,FALSE,0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0338,0.1,0.28,119.982,4,chicago-house
13001,6WkJ2OK163XXS2oARUC9JM,Aaron Smith;Krono;Luvli,Dancin (feat. Luvli) [Krono Remix],Dancin (feat. Luvli) - Krono Remix,78,198053,FALSE,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41E-05,0.289,0.357,119.896,4,chicago-house
13002,4h4AEqy0iBbjdlbtWvIx5O,Paul Johnson,Get Get Down,Get Get Down,58,367786,FALSE,0.879,0.95,5,-6.375,0,0.0746,0.000161,0.806,0.0714,0.615,126.903,4,chicago-house
13003,3YXIVMQLRRq2K7kxC7UYx6,Marshall Jefferson;Solardo,Move Your Body,Move Your Body,62,196109,FALSE,0.791,0.801,4,-6.344,0,0.07,0.00531,0.189,0.509,0.609,124.985,4,chicago-house
13004,1E8hMeQvfgvQPjN3BZ2viF,Mr. Fingers,Amnesia,Mystery of Love,47,430576,FALSE,0.767,0.686,7,-10.476,1,0.0461,0.0681,0.91,0.111,0.565,114.07,4,chicago-house
13005,5o97IsOGSYy67xqIxSprpL,Aaron Smith;Krono;Luvli,Dancin (Remixes) - EP1 (feat. Luvli),Dancin (feat. Luvli) - Krono Extended Remix,49,271986,FALSE,0.77,0.767,6,-6.978,1,0.0335,0.00737,0.000894,0.0716,0.486,119.995,4,chicago-house
13006,0vryyKyxCFXT0gg670yNEw,Frankie Knuckles,Baby Wants to Ride / Your Love,Your Love,52,403706,FALSE,0.7,0.725,4,-11.433,0,0.0492,0.0439,0.851,0.125,0.129,116.824,4,chicago-house
13007,09IT6ZbPsY5EioVEqeyq4j,Cajmere;Dajae,It's Time,Brighter Days - Dajae- Underground Mix '93,50,327138,FALSE,0.878,0.737,2,-7.979,1,0.0817,0.000271,0.445,0.11,0.235,123.993,4,chicago-house
13008,52qNIY0h8bzZ410sZPRRWX,Aaron Smith;Alicia Campbell,Outer Level,Outer Level,31,441904,FALSE,0.779,0.519,0,-6.274,1,0.042,0.232,0.00539,0.123,0.731,125.993,4,chicago-house
13009,5nIL1etglKhsfxRPcVhbjq,Alinka,Who Am I,Who Am I,27,232500,FALSE,0.726,0.855,0,-7.386,1,0.0418,0.00858,0.72,0.163,0.566,128.01,4,chicago-house
13010,796T2ROxTNibXRjVhjSzCa,Joe Smooth,Promised Land,Promised Land,55,331706,FALSE,0.718,0.93,7,-4.532,1,0.038,0.0026,0.0176,0.0363,0.697,128.736,4,chicago-house
13011,6bFw52N7HiGxn8ful690HF,Aaron Smith;Hannah Streeter;Horacio Payan,Just a Kiss (Horacio & Aaron Smith Remix),Just a Kiss - Horacio & Aaron Smith Remix,27,320952,FALSE,0.868,0.492,9,-8.237,0,0.0545,0.00084,0.754,0.112,0.519,126.003,4,chicago-house
13012,6fSdR81YvNG8Wo6i2ytLPR,Roy Davis Jr.;Peven Everett,Gabriel,Gabriel - Live Garage Mix,52,443849,FALSE,0.829,0.332,11,-13.837,0,0.047,0.0125,0.294,0.0918,0.448,128.627,4,chicago-house
13013,2VAMRYzi5TM5GChU6pTtIE,Mark Farina,Air Farina,Dream Machine - Downtempo Mix,45,368200,FALSE,0.938,0.424,1,-10.299,1,0.059,0.146,0.00209,0.262,0.652,110.783,4,chicago-house
13014,1XcK50AFTqAyuV9YVBanZI,Sterling Void;Robert Bond;Geneva;Eric Kupper,So Beautiful,So Beautiful - Eric Kupper Remix,19,439920,FALSE,0.665,0.773,5,-6.237,0,0.0348,9.29E-05,0.0319,0.44,0.478,124.983,4,chicago-house
13015,2qkLenoEu66U6vR7Np7nWn,Pal Joey,Pal Joey Presents Hot Music,Dance - Dub Mix,19,271831,FALSE,0.815,0.88,6,-8.342,0,0.0408,9.71E-05,0.94,0.0659,0.59,124.316,4,chicago-house
13016,0vnuQ0PHWgxgrjqvIEQkqF,Mike Dunn;Mr. 69,Phreaky MF,Phreaky MF - Mike Dunn's Phreak MixX,19,729147,TRUE,0.927,0.809,10,-6.266,0,0.0802,0.000378,0.0158,0.068,0.501,117.531,4,chicago-house
13017,4cO3Woi163T6kfaUEjsSFU,Larry Heard,What About This Love?,What About This Love? - Extended Version,22,398349,FALSE,0.692,0.628,3,-11.246,0,0.0325,0.0314,1.37E-06,0.0672,0.788,113.036,4,chicago-house
13018,7tlw2BnFAfaq10wMmrRzWo,Bad Boy Bill,The Album,Rockit,22,155653,FALSE,0.866,0.574,7,-7.836,1,0.0649,0.00108,0.443,0.0406,0.602,127.951,4,chicago-house
13019,5bozDlkO6pnqwA9Eef2YGw,Frankie Knuckles;Director's Cut;Eric Kupper;Jamie Principle;Dimitri From Paris,I'll Take You There,I'll Take You There - Dimitri From Paris Re-Edit,19,468504,FALSE,0.668,0.718,5,-9.677,0,0.0308,0.0354,0.334,0.19,0.334,125.001,4,chicago-house
13020,4EYYw8IZfhtZz5H2VrQdXU,Mark Farina;Homero Espinosa;Chezz,Work.Groove,Work.Groove - Chezz Cosmic Groove Remix,19,367381,FALSE,0.788,0.654,8,-8.837,1,0.0711,0.0306,0.864,0.0957,0.388,117.027,4,chicago-house
13021,0YVZkKm7o7kpCbvD6IoSVZ,Fast Eddie,Jack to the Sound,Let's Go,23,308225,FALSE,0.821,0.833,0,-6.701,1,0.0343,0.000887,0.637,0.0603,0.948,124.439,4,chicago-house
13022,3Z3qXBFfGKYpzSZRvcHRy5,Ralphi Rosario,Uc Anthems Volume 3 EP,Take Me Up (Lego's Mix),24,384219,FALSE,0.887,0.651,5,-7.895,1,0.0421,0.027,0.105,0.0503,0.652,123.004,4,chicago-house
13023,7AfjcBpxZKN1NRJdtDGCYx,Mike Dunn,Classic Music Company Radio Episode 001 (hosted by Luke Solomon),If I Can't Get Down - Mixed,19,272827,FALSE,0.819,0.593,10,-6.907,0,0.218,0.00336,0.0339,0.0658,0.591,124.076,4,chicago-house
13024,2f3Rm6lChDUYFslIGIUf3R,Marshall Jefferson;Graeme Park;Mike Pickering;Manchester Camerata;Tim Crooks,Haçienda Classiçal,Someday,19,314075,FALSE,0.633,0.73,9,-8.963,0,0.0363,0.0735,4.32E-06,0.849,0.687,120,4,chicago-house
13025,1Kk4vr5wOojC7frStXiyjv,Fast Eddie,Jack to the Sound,Hip House,24,268064,FALSE,0.78,0.783,7,-8.207,1,0.103,0.000163,0.277,0.236,0.577,124.454,4,chicago-house
13026,5zRW3xErqUxiv8KT9frDaS,Ten City;Emmaculate;Shannon Chambers,Judgement,Be Free - Emmaculate & Shannon Chambers Mix,23,243375,FALSE,0.717,0.842,11,-5.142,0,0.0914,0.05,1.22E-05,0.0763,0.896,119.882,4,chicago-house
13027,70lgd1xHq2kbzimbjkHCf3,Cajmere,Tapes,Percolator (Jamie Jones Vault Mix) - mixed,21,249253,FALSE,0.854,0.719,10,-9.336,0,0.0654,0.000695,0.315,0.428,0.484,128.049,4,chicago-house
13028,2GGLP061KzVzhbwG4kumMV,Jamie Principle,Frankie Knuckles Presents: His Greatest Hits from Trax Records,Waiting On My Angel,21,243173,FALSE,0.708,0.91,5,-3.349,0,0.047,0.176,0.0431,0.0727,0.697,124.982,4,chicago-house
13029,1J27K9fAnbVE7ZNyiPMkJc,Felix Da Housecat,He Was King,Elvi$,21,365986,FALSE,0.538,0.867,0,-6.574,1,0.0328,7.48E-05,0.924,0.301,0.299,129.804,4,chicago-house
13030,0umZoAivXnXaeKZ1C7H7Cb,Larry Heard,"Dance 2000, Part 2",And So I Dance,23,372715,FALSE,0.717,0.532,10,-14.355,0,0.056,0.00226,0.92,0.0415,0.764,122.99,4,chicago-house
13031,55ykPwS5s2F1fSTISwRumM,Robert Owens,Dance Vault Mixes - I'll Be Your Friend,I'll Be Your Friend - Glamourous Mix,19,537760,FALSE,0.765,0.611,1,-11.79,1,0.0359,9.62E-05,0.00806,0.0788,0.542,121.813,4,chicago-house
13032,7gpGDGRcUtAmZhFdZm7NJt,Felix Da Housecat,Virgo Blaktro and the Movie Disco,Like Something for Porno,19,202973,FALSE,0.812,0.821,10,-7.701,0,0.0354,0.000703,0.0214,0.0898,0.968,128.995,4,chicago-house
13033,1GfYT8SJcyx3wOPUfX9gpH,Mr. Fingers,Amnesia,Stars,19,295334,FALSE,0.592,0.785,11,-10.648,1,0.0391,2.35E-05,0.879,0.357,0.451,117.748,3,chicago-house
13034,3XZi8w4xJLZp5wOfcabUje,DJ Sneak;Bad Boy Bill,Chicago Originals (Bad Boys),Bad Boys - Fullerton Mix,18,202968,FALSE,0.759,0.853,11,-4.632,0,0.0988,0.00208,0.806,0.0659,0.146,127.996,4,chicago-house
13035,5E6u3mipkLhYFuktFXc7LS,Frankie Knuckles,Beyond The Mix,Workout,20,255200,FALSE,0.905,0.567,10,-12.667,0,0.114,0.00283,6.56E-05,0.321,0.507,118.759,4,chicago-house
13036,06R65yytMmYM56emwGlJ0Q,Larry Heard;Loosefingers,Soundtrack From the Duality Double-Play,"Deep Inside - 12"" Version",19,505850,FALSE,0.787,0.534,11,-13.603,0,0.0685,0.0318,0.592,0.0928,0.827,118.01,4,chicago-house
13037,1OlmPmNhyUGzE5y0T5xQFR,Paul Johnson;Dudley Slang,MOVELT HOUSE PARTY 2,Dance With Me - Dudley Slang Dub,0,257611,FALSE,0.762,0.688,11,-4.764,1,0.0423,0.00139,0.79,0.288,0.811,124.972,4,chicago-house
13038,2VdbUexGbyGisJT0gN3nA7,Virgo Four;Caribou,Balance 020 (Mixed By Deetron) [Un-Mixed Version],It's a Crime - Caribou Remix,18,496083,FALSE,0.85,0.608,3,-10.493,0,0.0537,0.00296,0.848,0.135,0.651,125.192,4,chicago-house
13039,2UxAAEa5tZfv7O4NcR6gEN,DJ Pierre;My Digital Enemy;Hatiras,"Mono:Disko, Vol. 12",The Underground - Hatiras Remix,0,423344,FALSE,0.979,0.517,8,-7.448,1,0.303,0.000372,0.754,0.0354,0.492,123.995,4,chicago-house
13040,2ytqms9uZWXbZfXC0r2yKF,Barbara Tucker,The Masquerade (Mixed by Claptone),Beautiful People - Club Mix,19,568293,FALSE,0.798,0.768,7,-6.722,1,0.127,0.0302,8.19E-06,0.214,0.595,123.864,4,chicago-house
13041,0pSXxKWtVz7SX343vVGNAI,Marshall Jefferson;Curtis McClain;Director's Cut,The House Music Anthem (Move Your Body) [feat. Curtis McClain] [Remix Project],Move Your Body - Director's Cut Retro Signature Mix,19,535680,FALSE,0.748,0.892,4,-8.088,0,0.044,0.00508,0.0617,0.326,0.739,124.999,4,chicago-house
13042,1x3fitHSJI4Zk6oRdRzqks,Barbara Tucker;DJ Spen;Thommy Davis,Think (About It),Think (About It) - Spen & Thommy’s House Party Mix,23,503998,FALSE,0.845,0.881,9,-5.856,1,0.112,0.00814,5.10E-05,0.0631,0.709,119.998,4,chicago-house
13043,7iAZjDSH1X5yq1NMAL24s5,Roy Davis Jr.;Peven Everett,Gabriel,Gabriel - Words To Give By Mix,21,442375,FALSE,0.759,0.776,1,-10.396,0,0.0412,0.125,0.764,0.0885,0.902,129.695,4,chicago-house
13044,1gTfshuBo7RRabcq5As4sM,Robert Owens;Ricky KK;Dallomo;Joselacruz,Houph Autumn Vibes Vol. 3,Right Here - Joselacruz Remix,0,407999,FALSE,0.803,0.656,0,-11.226,1,0.0735,0.0101,0.749,0.0307,0.456,124.008,4,chicago-house
13045,1C26evPC9iLoZl7bQVsCNF,Ralphi Rosario;Donna Blakely;Lego,Take Me up (Gotta Get up),Take Me up (Gotta Get up) - Lego's Dub,21,356160,FALSE,0.892,0.682,5,-6.243,1,0.0443,0.0355,0.142,0.0684,0.713,123.027,4,chicago-house
13046,4RbgkygkOkbPIZ30gOfVsP,Paul Johnson,Sense of House Issue 3,Party All Night Long - Original Mix,0,375988,FALSE,0.879,0.576,1,-10.273,1,0.0519,0.002,0.0292,0.0793,0.527,127.979,4,chicago-house
13047,7LA96pXSHgXCGSfHQ3PHhw,Joe Smooth;Floorplan,Armada Electronic Elements - ADE 2022,Promised Land - Floorplan Paradise Remix,1,318592,FALSE,0.648,0.827,11,-5.823,0,0.0863,0.00533,0.00474,0.133,0.17,124.983,4,chicago-house
13048,46cJSfRttZTIuKjYX57Y8P,Ten City,Foundation,Right Back to You - Extended Version,22,550426,FALSE,0.756,0.536,3,-13.248,0,0.0891,0.0529,0.000465,0.105,0.846,120.189,4,chicago-house
13049,4QK9bq4sIxfn529FMgWbRz,Ralphi Rosario;Linda Clifford,Defected In The House Radio Show Episode 041 (hosted by Sam Divine),Wanna Give It Up (with Linda Clifford) [Légo's Dub] - Mixed,19,183918,FALSE,0.871,0.905,10,-6.757,0,0.259,0.132,0.000101,0.557,0.82,123.029,4,chicago-house
13050,2PnEzfFz03XKGU4JqrCw8A,Felix Da Housecat;The Visionary;Jonas Blue,My Life Is Music (Jonas Blue Remix),My Life Is Music - Jonas Blue Remix,31,195483,FALSE,0.723,0.705,10,-5.358,0,0.0367,0.00191,0.11,0.611,0.273,123.989,4,chicago-house
13051,3os91rpisb64LD1SWHHnvs,Aaron Smith;Luvli,Dancin (Remixes) - EP2 (feat. Luvli),Dancin (feat. Luvli) - Linier Remix,43,298053,FALSE,0.803,0.781,6,-7.419,0,0.0461,0.0312,0.114,0.0793,0.462,123.995,4,chicago-house
13052,0IAHw4unc3A14Li5Xe8fa5,Romanthony;Dixon,Super Heavyweight,The Wanderer - Dixon Edit,17,426689,FALSE,0.845,0.327,8,-10.622,1,0.0541,0.0583,0.814,0.119,0.19,125.994,4,chicago-house
13053,4ljWHW1l7YeQZqtcjtgHSx,Aaron Smith;Danny Avila;Jumpa;Luvli,Dancin (feat. Luvli) [Danny Avila & Jumpa Remix],Dancin (feat. Luvli) - Danny Avila & Jumpa Remix,35,193024,FALSE,0.686,0.875,1,-3.705,0,0.0784,0.0327,0.000118,0.279,0.499,125.001,4,chicago-house
13054,7wlDCYTcXbNYF9RsKN5lpp,Mark Farina;Kaskade,To Do,Dream Machine - Kaskade Mix,44,375880,FALSE,0.897,0.32,1,-13.873,1,0.0539,0.113,0.0841,0.107,0.672,110.019,4,chicago-house
